City ID,City Name,Country,Date,Humidity,Latitude,Longitude,Max Temp,Cloudiness,Wind Speed
110690,Faya,SA,1572044527,87,18.39,42.45,62.6,28,0.67
2160517,Launceston,AU,1572044428,87,-41.43,147.14,48.99,75,16.11
2023778,Gusinoye Ozero,RU,1572044530,82,51.11,106.26,23.59,84,2.15
6050066,La Ronge,CA,1572044532,86,55.1,-105.3,39.2,90,9.17
563420,Ertil,RU,1572044533,89,51.84,40.8,46.11,0,3.53
2016735,Sherlovaya Gora,RU,1572044535,47,50.53,116.31,24.31,26,5.23
546798,Kochkurovo,RU,1572044537,93,54.03,45.43,42.91,2,6.71
2377457,Nouadhibou,MR,1572044538,51,20.93,-17.03,80.6,99,6.93
1856426,Muramatsu,JP,1572044541,93,37.68,139.18,60.8,75,10.29
5850554,Makakilo City,US,1572044543,69,21.35,-158.09,84.99,75,10.29
3403309,Cantanhede,BR,1572044544,79,-3.64,-44.38,78.4,41,6.44
1492566,Severo-Yeniseyskiy,RU,1572044546,92,60.37,93.04,16.7,100,7.65
3465769,Conceicao da Barra,BR,1572044548,84,-18.59,-39.73,78.31,1,12.19
157403,Kilosa,TZ,1572044549,90,-6.84,36.99,71.29,56,1.77
2477537,Tazmalt,DZ,1572044551,82,36.39,4.4,62.6,75,9.17
2630299,Hofn,IS,1572044553,61,64.25,-15.21,38.07,98,29.44
3489854,Kingston,JM,1572044554,88,17.97,-76.79,77.0,75,6.93
3662342,Sao Gabriel da Cachoeira,BR,1572044556,93,-0.13,-67.09,75.47,78,1.25
3355672,Luderitz,NA,1572044558,82,-26.65,15.16,62.6,11,2.24
3665202,Aripuana,BR,1572044559,90,-9.17,-60.63,75.7,100,4.81
3465342,Puerto Suarez,BO,1572044561,41,-18.96,-57.8,96.8,20,2.53
3576994,Cockburn Town,TC,1572044563,79,21.46,-71.14,82.74,52,19.73
3462672,Santa Maria,BR,1572044564,51,-16.02,-48.01,82.4,40,6.93
1268814,Joshimath,IN,1572044566,44,30.57,79.57,37.31,0,4.81
2189343,Kaeo,NZ,1572044568,68,-35.1,173.78,73.0,1,9.1
553350,Kamskiye Polyany,RU,1572044573,93,55.43,51.42,37.4,74,8.95
4035249,Lufilufi,WS,1572044574,74,-13.87,-171.6,87.8,40,12.75
3378644,Georgetown,GY,1572044427,74,6.8,-58.16,84.2,40,6.93
157448,Manyoni,TZ,1572044577,73,-5.75,34.84,68.43,3,0.56
1215502,Banda Aceh,ID,1572044579,91,5.56,95.32,73.06,53,3.27
777682,Skjervoy,NO,1572044581,69,70.03,20.97,34.02,100,19.95
1015776,Bredasdorp,ZA,1572044582,87,-34.53,20.04,57.2,74,5.82
7626370,Bud,NO,1572044584,74,62.91,6.91,44.6,53,9.17
2180815,Tuatapere,NZ,1572044585,55,-46.13,167.69,66.13,52,6.15
2508813,Adrar,DZ,1572044587,23,27.87,-0.29,64.4,1,9.17
5710360,Winnemucca,US,1572044589,10,40.97,-117.74,71.6,1,5.82
2022083,Alekseyevsk,RU,1572044590,96,57.84,108.35,26.13,99,3.15
2132606,Samarai,PG,1572044592,71,-10.62,150.67,81.82,61,7.47
2335713,Matagami,NG,1572044593,82,9.67,8.4,69.06,100,3.87
2017215,Sangar,RU,1572044595,81,63.92,127.47,14.18,92,9.35
1605279,Trat,TH,1572044597,90,12.25,102.51,82.0,17,6.13
2186111,Ngunguru,NZ,1572044599,56,-35.62,174.5,68.0,5,3.0
227592,Nyakahanga,CD,1572044600,94,-1.0,29.54,60.42,67,3.22
2409914,Bonthe,SL,1572044602,87,7.53,-12.5,77.61,86,6.06
2100765,Angoram,PG,1572044603,76,-4.06,144.07,80.71,99,4.5
1495586,Parabel,RU,1572044605,90,58.71,81.5,26.69,100,6.42
1113217,Zabol,IR,1572044607,31,31.03,61.49,63.68,50,10.78
2015913,Suntar,RU,1572044609,89,62.16,117.65,19.53,99,4.74
3382160,Cayenne,GF,1572044610,83,4.94,-52.33,78.8,0,4.81
608324,Shetpe,KZ,1572044612,31,44.14,52.16,53.82,0,11.65
3430545,San Miguel,AR,1572044614,50,-34.54,-58.72,80.6,2,6.93
2098329,Daru,PG,1572044615,78,-9.07,143.21,82.08,98,7.05
145233,Abdanan,IR,1572044617,78,32.99,47.42,57.96,13,4.63
2419533,Galle,GN,1572044619,89,10.08,-12.83,70.92,30,2.26
4703997,La Joya,US,1572044620,34,26.25,-98.48,70.0,1,20.8
1258269,Razole,IN,1572044622,97,16.48,81.84,73.76,30,2.06
2140558,Koumac,NC,1572044623,46,-20.56,164.28,75.0,3,8.37
2278158,Buchanan,LR,1572044625,94,5.88,-10.05,73.4,75,4.25
2160063,Codrington,AU,1572044627,53,-28.95,153.24,78.01,0,6.93
1622318,Waingapu,ID,1572044628,79,-9.65,120.26,79.2,61,8.32
230893,Kitgum,UG,1572044630,83,3.3,32.88,67.82,10,1.45
3430443,Necochea,AR,1572044628,96,-38.55,-58.74,51.01,0,4.0
1858283,Kurihashi,JP,1572044633,88,36.13,139.7,72.0,56,1.12
945945,Upington,ZA,1572044635,28,-28.46,21.24,69.8,57,6.93
1268739,Kabrai,IN,1572044637,85,25.4,80.01,67.62,4,5.68
5421250,Englewood,US,1572044531,25,39.65,-104.99,66.2,5,8.05
2190224,Hastings,NZ,1572044640,72,-39.64,176.84,54.43,90,8.39
2158767,Mareeba,AU,1572044641,69,-16.99,145.42,79.0,75,13.87
1630662,Praya,ID,1572044643,88,-8.71,116.27,77.0,40,4.29
3609418,San Cristobal,HN,1572044645,87,14.68,-86.92,68.56,22,4.12
2311127,Tshela,CD,1572044646,99,-4.99,12.94,70.93,100,0.38
1281256,Gamba,CN,1572044648,88,28.28,88.52,27.86,98,5.32
3412093,Vestmannaeyjar,IS,1572044650,65,63.44,-20.27,33.01,0,23.76
3981391,Tomatlan,MX,1572044651,94,19.93,-105.25,75.65,27,1.81
2396518,Port-Gentil,GA,1572044653,94,-0.72,8.78,78.8,75,6.93
1485020,Znamenskoye,RU,1572044655,97,57.13,73.82,32.77,100,5.99
1623197,Tual,ID,1572044656,80,-5.67,132.75,80.69,76,5.79
3662762,Porto Velho,BR,1572044658,78,-8.75,-63.87,82.4,40,3.36
2130203,Hachinohe,JP,1572044659,100,40.47,141.48,60.01,90,14.99
3416888,Grindavik,IS,1572044661,73,63.84,-22.43,32.0,40,19.46
1651103,Atambua,ID,1572044663,45,-9.11,124.89,84.74,32,3.4
2063056,Port Augusta,AU,1572044664,62,-32.49,137.76,59.0,5,13.87
1797873,Sanbu,CN,1572044666,98,33.46,119.15,60.01,12,1.99
4033557,Tautira,PF,1572044668,62,-17.73,-149.15,84.2,20,12.75
2427336,Moussoro,TD,1572044669,49,13.64,16.49,85.77,22,3.42
1608033,Pak Phanang,TH,1572044671,86,8.35,100.2,78.21,44,3.65
2014078,Urusha,RU,1572044673,85,54.05,122.9,19.6,33,1.05
1849876,Tateyama,JP,1572044675,100,36.66,137.31,63.0,75,2.24
1493197,Salekhard,RU,1572044676,86,66.54,66.62,14.99,0,10.29
2155562,Nelson Bay,AU,1572044678,22,-32.72,152.14,90.0,99,10.29
3833883,Trelew,AR,1572044421,31,-43.25,-65.31,65.62,99,15.73
3457455,Matinhos,BR,1572044681,83,-25.82,-48.53,73.4,75,9.17
2013258,Vrangel,RU,1572044683,74,42.73,133.08,47.44,38,27.16
1272864,Dharchula,IN,1572044685,63,29.85,80.53,35.82,0,3.4
2647311,Haverfordwest,GB,1572044686,100,51.8,-4.97,60.01,100,8.05
6113406,Prince Rupert,CA,1572044688,93,54.32,-130.32,46.4,90,5.82
3372472,Vila Franca do Campo,PT,1572044689,93,37.72,-25.43,62.6,20,4.7
3855075,General Pico,AR,1572044691,72,-35.66,-63.75,67.21,74,12.44
2219235,Awbari,LY,1572044693,17,26.59,12.77,71.62,0,7.2
2316748,Bolobo,CD,1572044694,92,-2.17,16.23,71.96,100,3.36
6693679,Gizo,IL,1572044696,68,31.8,34.94,70.0,77,3.36
2110227,Butaritari,KI,1572044698,69,3.07,172.79,84.79,61,8.97
2181625,Te Anau,NZ,1572044699,88,-45.41,167.72,53.62,46,6.08
2121052,Sovetskaya Gavan,RU,1572044701,89,48.97,140.29,48.6,100,16.91
3440034,Tacuarembo,UY,1572044702,67,-31.73,-55.98,60.4,17,4.81
204953,Tshikapa,CD,1572044704,97,-6.42,20.79,70.5,100,1.83
2286304,Korhogo,CI,1572044706,78,9.46,-5.63,74.46,13,4.88
1507679,Chulym,RU,1572044708,91,55.09,80.97,30.47,100,6.33
584051,Svetlogorsk,RU,1572044710,90,53.14,59.15,41.0,20,6.71
2025261,Chulman,RU,1572044711,88,56.84,124.9,7.29,29,1.48
3128071,Betanzos,ES,1572044713,67,43.28,-8.21,60.8,97,12.75
3388847,Sao Felix do Xingu,BR,1572044715,94,-6.64,-51.99,73.22,98,2.19
1847947,Shingu,JP,1572044716,64,33.72,135.99,69.49,82,5.1
1486321,Yar-Sale,RU,1572044718,90,66.83,70.83,19.02,93,14.16
5954718,Flin Flon,CA,1572044720,75,54.77,-101.88,44.6,90,8.05
520552,Nizhniy Odes,RU,1572044721,98,63.64,54.86,35.4,100,6.76
3860443,Comodoro Rivadavia,AR,1572044723,51,-45.87,-67.48,59.0,40,6.93
6173864,Vernon,CA,1572044724,87,50.27,-119.27,48.0,90,6.93
2291136,Bondoukou,CI,1572044726,92,8.04,-2.8,72.43,75,2.01
1507220,Dovolnoye,RU,1572044728,97,54.5,79.67,32.36,100,11.12
3461789,Guaruja,BR,1572044729,77,-23.99,-46.26,70.0,76,10.29
3936456,Lima,PE,1572044731,77,-12.06,-77.04,64.4,75,14.99
3347353,Menongue,AO,1572044733,50,-14.66,17.68,67.62,63,3.4
4006081,Galeana,MX,1572044734,66,24.83,-100.08,49.89,32,3.24
1642773,Japura,ID,1572044736,91,-0.42,102.29,75.61,67,0.87
1300466,Bago,MM,1572044737,94,17.34,96.48,80.6,20,3.36
1059507,Marovoay,MG,1572044739,83,-16.11,46.64,78.8,7,2.24
1786538,Yining,CN,1572044741,93,29.04,114.56,55.6,100,1.86
1585660,Chau Doc,VN,1572044743,83,10.71,105.12,78.98,41,1.81
780687,Berlevag,NO,1572044584,73,70.86,29.09,32.25,89,25.37
5606187,Saint Anthony,US,1572044746,22,43.97,-111.68,57.2,1,11.41
6111862,Port Hardy,CA,1572044748,62,50.7,-127.42,51.8,40,12.75
1861450,Shima,JP,1572044749,82,34.34,136.82,66.2,75,18.34
5505411,Henderson,US,1572044546,9,36.04,-114.98,77.0,1,6.93
2313002,Matadi,CD,1572044753,97,-5.83,13.46,73.71,100,1.52
2620767,Harboore,DK,1572044754,93,56.62,8.18,55.4,100,18.34
991664,Kathu,ZA,1572044756,30,-27.7,23.05,66.0,56,5.99
3388456,Sao Jose da Coroa Grande,BR,1572044758,75,-8.9,-35.15,78.75,80,13.6
1805833,Jiexiu,CN,1572044759,37,37.02,111.92,43.29,73,7.18
2092164,Lorengau,PG,1572044761,71,-2.02,147.27,82.87,100,2.59
2446796,Bilma,NE,1572044763,19,18.69,12.92,75.87,0,4.07
1279027,Alibag,IN,1572044764,65,18.64,72.88,82.4,75,14.99
1605677,Tha Bo,TH,1572044766,88,17.85,102.58,77.0,24,1.12
3676604,Rosarito,CO,1572044767,93,4.91,-75.23,78.8,40,1.92
2120591,Tilichiki,RU,1572044769,49,60.47,166.1,15.91,0,5.95
108410,Riyadh,SA,1572044717,33,24.63,46.72,75.2,0,5.82
4863349,Basco,US,1572044773,54,40.33,-91.2,48.2,1,5.57
4975802,Portland,US,1572044482,62,43.66,-70.25,52.0,75,6.08
72181,Marzuq,YE,1572044776,34,14.4,46.47,64.99,44,2.48
3137469,Sorland,NO,1572044778,81,67.67,12.69,44.04,99,14.79
2021613,Krasnorechenskiy,RU,1572044779,89,44.63,135.35,43.79,100,5.68
2409215,Mattru,SL,1572044781,96,7.62,-11.83,74.16,68,3.18
2171722,Charters Towers,AU,1572044560,43,-20.07,146.27,81.03,2,7.38
2176639,Batemans Bay,AU,1572044784,26,-35.71,150.18,77.0,0,7.0
1715015,Dicabisagan,PH,1572044786,83,17.08,122.42,78.89,8,8.46
746252,Gurgentepe,TR,1572044787,88,40.79,37.6,64.4,75,1.79
4015700,Cananea,MX,1572044789,12,30.98,-110.3,68.0,1,12.75
3461724,Gurupi,BR,1572044791,80,-11.73,-49.07,75.54,58,3.42
610298,Beyneu,KZ,1572044792,47,45.32,55.19,49.37,0,7.54
3397967,Itaituba,BR,1572044794,95,-4.26,-55.99,74.16,61,1.57
467084,Yertsevo,RU,1572044796,88,60.8,40.09,46.24,89,12.91
3404558,Cabedelo,BR,1572044797,78,-6.97,-34.84,77.0,75,8.05
287832,Ibra,OM,1572044799,34,22.69,58.55,76.93,4,5.75
4301307,Morehead,US,1572044669,76,38.18,-83.43,57.2,75,3.36
1028434,Quelimane,MZ,1572044802,63,-17.88,36.89,81.88,0,11.43
2702979,Jonkoping,SE,1572044804,93,57.78,14.16,46.0,100,8.05
6138501,Saint-Augustin,CA,1572044806,81,45.63,-73.98,46.99,75,4.7
1185239,Sarankhola,BD,1572044807,98,22.31,89.79,74.01,100,5.61
637314,Tornio,FI,1572044809,87,61.12,27.27,48.2,17,14.99
556463,Imeni Vorovskogo,RU,1572044811,93,55.72,38.34,46.4,37,6.71
2656067,Broome,GB,1572044812,82,52.47,1.45,61.0,100,14.99
3467609,Cananeia,BR,1572044814,94,-25.01,-47.93,69.17,35,2.28
1511846,Oktyabrskoye,RU,1572044815,83,56.73,85.44,28.0,98,7.11
1650434,Bambanglipuro,ID,1572044817,73,-7.95,110.28,78.37,16,5.75
126972,Sarab,IR,1572044819,63,38.61,44.99,53.08,98,1.74
685981,Manta,RO,1572044820,61,45.1,24.1,52.21,0,1.95
2012593,Zeya,RU,1572044822,60,53.74,127.27,26.33,0,4.38
2206894,Hokitika,NZ,1572044824,75,-42.72,170.96,54.12,35,7.31
2517436,Galdar,ES,1572044826,78,28.15,-15.65,75.0,100,4.7
3386213,Touros,BR,1572044827,74,-5.2,-35.46,78.8,75,9.17
2523920,Santa Rosalia,IT,1572044829,82,38.07,13.27,66.0,40,13.87
3385670,Urucara,BR,1572044831,61,-2.54,-57.76,83.55,75,1.21
2128815,Makubetsu,JP,1572044832,93,42.84,143.34,48.2,75,6.93
3836669,San Rafael,AR,1572044560,33,-34.61,-68.33,73.92,7,6.89
2013392,Vilyuysk,RU,1572044836,92,63.75,121.63,14.88,50,9.98
2022143,Khuzhir,RU,1572044837,76,53.19,107.35,39.11,100,14.16
5919850,Chapais,CA,1572044839,80,49.78,-74.86,33.8,90,6.93
3581398,Laguna,BZ,1572044840,70,16.17,-88.94,87.8,20,9.17
2128382,Rumoi,JP,1572044842,93,43.93,141.67,44.6,75,4.7
1799384,Ninghai,CN,1572044844,88,29.29,121.42,66.99,40,8.95
1254025,Turuvekere,IN,1572044845,93,13.16,76.67,64.8,33,10.25
1503153,Klyuchi,RU,1572044847,89,52.25,79.17,38.08,100,11.21
2121909,Poronaysk,RU,1572044849,91,49.22,143.1,46.62,100,17.76
4012593,Creel,MX,1572044850,54,27.75,-107.63,50.67,0,7.38
4488762,Rocky Mount,US,1572044852,93,35.94,-77.8,70.0,1,2.01
1735634,Kuching,MY,1572044853,94,1.56,110.34,77.0,75,1.12
2063042,Port Hedland,AU,1572044855,83,-20.31,118.58,78.8,1,6.93
2429344,Kyabe,TD,1572044857,89,9.45,18.94,71.62,100,2.48
286245,Sur,OM,1572044858,37,22.57,59.53,76.5,0,1.63
2123814,Leningradskiy,RU,1572044860,67,69.38,178.42,19.04,94,11.86
2267254,Lagoa,PT,1572044862,82,37.14,-8.45,64.99,58,4.7
3468020,Camapua,BR,1572044863,31,-19.53,-54.04,86.45,77,6.17
305681,Kumluca,TR,1572044865,50,36.37,30.29,64.98,0,3.74
1176995,Havelian,PK,1572044867,63,34.05,73.15,60.8,51,4.7
1688687,San Quintin,PH,1572044868,74,17.54,120.52,77.77,0,5.82
2037375,Fujin,CN,1572044870,65,47.24,132.03,36.23,100,17.05
5978133,Hudson Bay,CA,1572044872,92,52.86,-102.4,38.82,93,7.56
1529484,Hami,CN,1572044873,30,42.84,93.51,34.56,16,2.8
7671223,Kloulklubed,PW,1572044875,94,7.04,134.26,75.2,90,13.09
3924679,Vilhena,BR,1572044876,78,-12.74,-60.15,77.0,100,2.24
2038118,Huinan,CN,1572044878,70,42.68,126.04,32.99,0,3.0
2068655,Katherine,AU,1572044880,54,-14.47,132.26,82.4,36,4.7
608271,Shubarkuduk,KZ,1572044881,60,49.15,56.49,43.74,2,3.38
3894426,Coihaique,CL,1572044883,41,-45.58,-72.07,60.8,75,5.82
2038139,Changtu,CN,1572044885,51,42.78,124.11,34.84,0,5.28
2077895,Alice Springs,AU,1572044886,13,-23.7,133.88,75.2,87,12.75
2088659,Panguna,PG,1572044888,77,-6.32,155.48,80.38,100,2.42
3691582,Talara,PE,1572044890,100,-4.58,-81.27,62.6,5,20.8
2249901,Gat,SN,1572044891,78,14.69,-16.54,80.6,96,5.82
2271968,Aljezur,PT,1572044893,83,37.31,-8.8,64.99,44,4.0
4641239,Whitehaven,US,1572044894,100,35.03,-90.03,57.0,90,10.29
1501377,Kungurtug,RU,1572044896,85,50.6,97.53,21.61,100,3.44
3661980,Tamandare,BR,1572044898,75,-8.28,-70.75,75.6,87,2.73
2068110,Kununurra,AU,1572044899,74,-15.77,128.74,82.4,71,4.7
1337605,Mahibadhoo,MV,1572044901,75,3.78,72.97,80.74,100,7.29
3837213,San Juan,AR,1572044694,26,-31.54,-68.53,82.47,0,18.3
1734199,Tawau,MY,1572044904,100,4.26,117.89,73.4,75,2.24
5861897,Fairbanks,US,1572044906,68,64.84,-147.72,30.2,75,10.29
5969785,Hamilton,CA,1572044875,87,43.26,-79.87,51.01,90,2.24
1181611,Chaman,AF,1572044910,37,30.92,66.46,47.16,0,2.75
5946820,Edson,CA,1572044912,74,53.59,-116.44,35.6,90,16.11
537346,Kyzburun Pervyy,RU,1572044914,87,43.65,43.4,48.0,84,6.71
1337613,Kulhudhuffushi,MV,1572044915,75,6.62,73.07,81.68,29,9.84
2013375,Vitim,RU,1572044917,97,59.44,112.57,25.75,100,4.7
3440781,Rivera,UY,1572044918,62,-30.9,-55.54,59.83,0,3.0
3911925,El Alto,BO,1572044920,86,-16.5,-68.19,41.0,75,19.46
1527299,Talas,KG,1572044922,40,42.52,72.24,36.41,0,1.57
2476396,Timizart,DZ,1572044923,74,36.8,4.25,67.12,62,15.61
3664980,Boa Vista,BR,1572044925,52,2.82,-60.67,87.8,20,5.82
3131500,Visnes,NO,1572044926,87,59.36,5.22,45.0,100,12.75
1273077,Dewa,IN,1572044928,93,27.04,81.17,66.2,20,4.5
1717512,Buluang,PH,1572044930,83,10.47,123.98,80.6,75,5.82
2336237,Jega,NG,1572044884,61,12.22,4.38,79.09,44,4.38
235191,Amudat,UG,1572044933,66,1.95,34.95,70.12,16,7.65
610613,Aksay,KZ,1572044935,69,51.17,53.01,47.88,0,6.53
2155862,Nambour,AU,1572044936,60,-26.63,152.96,77.0,27,5.99
3448903,Sao Joao da Barra,BR,1572044938,91,-21.64,-41.05,75.27,51,12.77
3139597,Sistranda,NO,1572044939,70,63.73,8.83,46.0,40,11.41
5699404,Scottsbluff,US,1572044941,25,41.87,-103.67,66.2,1,4.7
146639,Lasa,CY,1572044943,68,34.92,32.53,68.0,95,5.82
3359638,Walvis Bay,NA,1572044944,82,-22.95,14.51,59.0,0,1.12
1670479,Xinzhi,TW,1572044946,78,22.54,120.62,77.0,75,2.24
695464,Male,UA,1572044947,87,50.74,33.7,45.52,6,4.88
3144733,Nesbyen,NO,1572044949,79,60.57,9.1,32.0,55,4.38
189280,Lodwar,KE,1572044951,48,3.12,35.6,84.07,47,19.64
664460,Colonia,RO,1572044952,76,46.6,23.97,48.2,5,2.24
2034691,Songjianghe,CN,1572044954,77,42.18,127.48,30.58,99,1.9
3602137,San Jose,HN,1572044956,62,14.25,-87.96,84.2,20,9.17
3887127,Iquique,CL,1572044957,72,-20.22,-70.14,62.6,20,16.11
498817,Saint Petersburg,RU,1572044959,76,59.94,30.32,54.0,75,11.18
3696267,Huicungo,PE,1572044960,93,-7.28,-76.8,63.95,63,3.24
2315026,Kasongo-Lunda,CD,1572044962,98,-6.48,16.82,68.67,100,1.21
4267710,Sitka,US,1572044964,28,37.17,-99.65,57.0,11,5.48
1513957,Hazorasp,UZ,1572044965,32,41.32,61.08,39.2,0,6.96
4033375,Tevaitoa,PF,1572044967,70,-16.78,-151.5,79.32,10,12.08
371745,Kutum,SD,1572044969,33,14.2,24.66,74.89,57,6.17
540761,Kropotkin,RU,1572044970,53,45.43,40.58,59.0,47,5.17
3448011,Saquarema,BR,1572044972,88,-22.93,-42.51,75.2,75,9.17
3451261,Caxito,BR,1572044974,88,-22.65,-42.51,75.2,75,9.17
2026861,Berdigestyakh,RU,1572044975,94,62.1,126.7,14.81,36,5.82
3132644,Varhaug,NO,1572044977,93,58.61,5.65,43.0,75,9.17
6162051,Taylor,CA,1572044979,80,56.15,-120.68,39.2,75,13.87
3662489,Santa Isabel do Rio Negro,BR,1572044980,85,-0.41,-65.02,76.91,60,3.22
5710035,West Wendover,US,1572044982,22,40.74,-114.07,53.6,1,0.04
507427,Pokrovskoye,RU,1572044983,70,47.41,38.9,50.9,0,7.11
2232283,Elat,CM,1572044985,99,2.91,11.16,67.89,71,2.28
324490,Aksehir,TR,1572044987,43,38.36,31.42,55.76,0,2.08
6089245,Norman Wells,CA,1572044988,92,65.28,-126.83,28.4,90,2.24
3622537,Parrita,CR,1572044990,88,9.52,-84.33,71.6,75,1.12
3421193,Paamiut,GL,1572044991,61,61.99,-49.67,34.59,50,15.59
1861280,Itoman,JP,1572044993,65,26.12,127.67,77.0,75,4.7
3625929,Tucupita,VE,1572044995,97,9.06,-62.05,75.67,90,3.58
2337542,Naze,NG,1572044996,94,5.43,7.07,77.0,40,4.61
6096551,Pangnirtung,CA,1572044998,80,66.15,-65.72,39.2,90,4.7
